category_id,content_code,is_up_to_date
7,CONTENT_00000506,0
1,CONTENT_00000506,0
8,CONTENT_00000507,0
1,CONTENT_00000507,0
6,CONTENT_00000507,0
5,CONTENT_00000508,0
7,CONTENT_00000508,0
2,CONTENT_00000508,0
8,CONTENT_00000509,0
3,CONTENT_00000509,0
3,CONTENT_00000510,0
5,CONTENT_00000510,0
5,CONTENT_00000511,0
7,CONTENT_00000511,0
9,CONTENT_00000512,0
4,CONTENT_00000513,0
9,CONTENT_00000513,0
10,CONTENT_00000514,0
5,CONTENT_00000514,0
7,CONTENT_00000515,0
4,CONTENT_00000516,0
6,CONTENT_00000516,0
8,CONTENT_00000517,0
9,CONTENT_00000517,0
6,CONTENT_00000518,0
9,CONTENT_00000519,0
2,CONTENT_00000520,0
9,CONTENT_00000520,0
10,CONTENT_00000520,0
6,CONTENT_00000521,0
4,CONTENT_00000521,0
9,CONTENT_00000521,0
8,CONTENT_00000522,0
7,CONTENT_00000523,0
6,CONTENT_00000523,0
4,CONTENT_00000524,0
3,CONTENT_00000524,0
7,CONTENT_00000524,0
4,CONTENT_00000525,0
1,CONTENT_00000526,0
4,CONTENT_00000526,0
7,CONTENT_00000526,0
7,CONTENT_00000527,0
6,CONTENT_00000528,0
8,CONTENT_00000529,0
10,CONTENT_00000529,0
9,CONTENT_00000529,0
5,CONTENT_00000530,0
9,CONTENT_00000530,0
1,CONTENT_00000531,0
7,CONTENT_00000532,0
10,CONTENT_00000533,0
8,CONTENT_00000534,0
5,CONTENT_00000535,0
7,CONTENT_00000535,0
1,CONTENT_00000536,0
8,CONTENT_00000536,0
10,CONTENT_00000537,0
1,CONTENT_00000537,0
4,CONTENT_00000537,0
7,CONTENT_00000538,0
4,CONTENT_00000539,0
2,CONTENT_00000539,0
10,CONTENT_00000539,0
8,CONTENT_00000540,0
7,CONTENT_00000540,0
4,CONTENT_00000541,0
6,CONTENT_00000541,0
6,CONTENT_00000542,0
8,CONTENT_00000542,0
9,CONTENT_00000543,0
2,CONTENT_00000544,0
7,CONTENT_00000545,0
3,CONTENT_00000545,0
8,CONTENT_00000546,0
3,CONTENT_00000546,0
2,CONTENT_00000547,0
1,CONTENT_00000547,0
6,CONTENT_00000547,0
6,CONTENT_00000548,0
4,CONTENT_00000548,0
10,CONTENT_00000548,0
1,CONTENT_00000549,0
8,CONTENT_00000549,0
5,CONTENT_00000550,0
10,CONTENT_00000550,0
4,CONTENT_00000550,0
5,CONTENT_00000551,0
2,CONTENT_00000551,0
7,CONTENT_00000552,0
10,CONTENT_00000552,0
3,CONTENT_00000552,0
7,CONTENT_00000553,0
8,CONTENT_00000553,0
2,CONTENT_00000553,0
5,CONTENT_00000554,0
8,CONTENT_00000555,0
9,CONTENT_00000555,0
6,CONTENT_00000555,0
4,CONTENT_00000556,0
2,CONTENT_00000557,0
5,CONTENT_00000557,0
8,CONTENT_00000558,0
4,CONTENT_00000558,0
9,CONTENT_00000559,0
2,CONTENT_00000559,0
5,CONTENT_00000559,0
1,CONTENT_00000560,0
3,CONTENT_00000561,0
4,CONTENT_00000561,0
2,CONTENT_00000561,0
5,CONTENT_00000562,0
1,CONTENT_00000563,0
8,CONTENT_00000564,0
7,CONTENT_00000564,0
1,CONTENT_00000564,0
2,CONTENT_00000565,0
6,CONTENT_00000565,0
9,CONTENT_00000566,0
1,CONTENT_00000566,0
6,CONTENT_00000566,0
5,CONTENT_00000567,0
7,CONTENT_00000567,0
10,CONTENT_00000567,0
9,CONTENT_00000568,0
10,CONTENT_00000569,0
3,CONTENT_00000569,0
1,CONTENT_00000569,0
4,CONTENT_00000570,0
9,CONTENT_00000571,0
8,CONTENT_00000571,0
8,CONTENT_00000572,0
5,CONTENT_00000572,0
6,CONTENT_00000573,0
9,CONTENT_00000573,0
3,CONTENT_00000574,0
2,CONTENT_00000574,0
1,CONTENT_00000574,0
6,CONTENT_00000575,0
5,CONTENT_00000576,0
8,CONTENT_00000576,0
3,CONTENT_00000577,0
8,CONTENT_00000578,0
5,CONTENT_00000578,0
10,CONTENT_00000579,0
7,CONTENT_00000579,0
3,CONTENT_00000580,0
1,CONTENT_00000581,0
10,CONTENT_00000581,0
6,CONTENT_00000582,0
2,CONTENT_00000583,0
1,CONTENT_00000584,0
2,CONTENT_00000584,0
6,CONTENT_00000584,0
7,CONTENT_00000585,0
7,CONTENT_00000586,0
3,CONTENT_00000586,0
2,CONTENT_00000586,0
4,CONTENT_00000587,0
3,CONTENT_00000587,0
3,CONTENT_00000588,0
10,CONTENT_00000588,0
9,CONTENT_00000588,0
10,CONTENT_00000589,0
2,CONTENT_00000589,0
4,CONTENT_00000589,0
2,CONTENT_00000590,0
7,CONTENT_00000591,0
9,CONTENT_00000592,0
5,CONTENT_00000593,0
7,CONTENT_00000594,0
8,CONTENT_00000595,0
2,CONTENT_00000595,0
6,CONTENT_00000595,0
9,CONTENT_00000596,0
1,CONTENT_00000596,0
8,CONTENT_00000596,0
4,CONTENT_00000597,0
3,CONTENT_00000597,0
1,CONTENT_00000598,0
8,CONTENT_00000598,0
2,CONTENT_00000598,0
3,CONTENT_00000599,0
9,CONTENT_00000600,0
2,CONTENT_00000600,0
7,CONTENT_00000601,0
8,CONTENT_00000602,0
5,CONTENT_00000602,0
5,CONTENT_00000603,0
9,CONTENT_00000603,0
2,CONTENT_00000604,0
9,CONTENT_00000604,0
7,CONTENT_00000604,0
5,CONTENT_00000605,0
1,CONTENT_00000605,0
8,CONTENT_00000605,0
2,CONTENT_00000606,0
7,CONTENT_00000607,0
8,CONTENT_00000607,0
6,CONTENT_00000608,0
3,CONTENT_00000609,0
5,CONTENT_00000609,0
8,CONTENT_00000609,0
8,CONTENT_00000610,0
2,CONTENT_00000610,0
6,CONTENT_00000610,0
3,CONTENT_00000611,0
6,CONTENT_00000611,0
8,CONTENT_00000612,0
3,CONTENT_00000613,0
4,CONTENT_00000614,0
1,CONTENT_00000614,0
9,CONTENT_00000615,0
2,CONTENT_00000615,0
5,CONTENT_00000616,0
10,CONTENT_00000616,0
5,CONTENT_00000617,0
6,CONTENT_00000618,0
5,CONTENT_00000619,0
1,CONTENT_00000620,0
6,CONTENT_00000620,0
8,CONTENT_00000620,0
6,CONTENT_00000621,0
3,CONTENT_00000621,0
7,CONTENT_00000621,0
8,CONTENT_00000622,0
9,CONTENT_00000622,0
6,CONTENT_00000623,0
1,CONTENT_00000624,0
8,CONTENT_00000624,0
3,CONTENT_00000624,0
5,CONTENT_00000625,0
3,CONTENT_00000625,0
7,CONTENT_00000625,0
8,CONTENT_00000626,0
9,CONTENT_00000626,0
3,CONTENT_00000627,0
4,CONTENT_00000627,0
6,CONTENT_00000627,0
9,CONTENT_00000628,0
7,CONTENT_00000628,0
1,CONTENT_00000628,0
8,CONTENT_00000629,0
2,CONTENT_00000630,0
6,CONTENT_00000630,0
4,CONTENT_00000630,0
10,CONTENT_00000631,0
3,CONTENT_00000631,0
5,CONTENT_00000631,0
9,CONTENT_00000632,0
3,CONTENT_00000632,0
7,CONTENT_00000633,0
6,CONTENT_00000634,0
4,CONTENT_00000635,0
10,CONTENT_00000635,0
4,CONTENT_00000636,0
7,CONTENT_00000636,0
1,CONTENT_00000637,0
3,CONTENT_00000637,0
6,CONTENT_00000637,0
9,CONTENT_00000638,0
6,CONTENT_00000639,0
9,CONTENT_00000639,0
5,CONTENT_00000639,0
3,CONTENT_00000640,0
4,CONTENT_00000640,0
9,CONTENT_00000640,0
8,CONTENT_00000641,0
7,CONTENT_00000642,0
4,CONTENT_00000642,0
6,CONTENT_00000643,0
10,CONTENT_00000643,0
5,CONTENT_00000643,0
6,CONTENT_00000644,0
5,CONTENT_00000644,0
10,CONTENT_00000644,0
5,CONTENT_00000645,0
6,CONTENT_00000646,0
4,CONTENT_00000646,0
10,CONTENT_00000646,0
3,CONTENT_00000647,0
1,CONTENT_00000647,0
3,CONTENT_00000648,0
8,CONTENT_00000648,0
8,CONTENT_00000649,0
3,CONTENT_00000649,0
9,CONTENT_00000650,0
8,CONTENT_00000650,0
2,CONTENT_00000650,0
5,CONTENT_00000651,0
4,CONTENT_00000651,0
2,CONTENT_00000652,0
4,CONTENT_00000652,0
10,CONTENT_00000652,0
5,CONTENT_00000653,0
6,CONTENT_00000653,0
8,CONTENT_00000653,0
4,CONTENT_00000654,0
9,CONTENT_00000655,0
6,CONTENT_00000655,0
3,CONTENT_00000655,0
9,CONTENT_00000656,0
8,CONTENT_00000656,0
6,CONTENT_00000656,0
4,CONTENT_00000657,0
3,CONTENT_00000658,0
4,CONTENT_00000658,0
4,CONTENT_00000659,0
9,CONTENT_00000659,0
8,CONTENT_00000660,0
10,CONTENT_00000660,0
3,CONTENT_00000661,0
7,CONTENT_00000661,0
6,CONTENT_00000662,0
8,CONTENT_00000663,0
2,CONTENT_00000663,0
1,CONTENT_00000663,0
9,CONTENT_00000664,0
6,CONTENT_00000665,0
10,CONTENT_00000665,0
7,CONTENT_00000666,0
3,CONTENT_00000666,0
9,CONTENT_00000667,0
3,CONTENT_00000667,0
3,CONTENT_00000668,0
8,CONTENT_00000668,0
6,CONTENT_00000669,0
9,CONTENT_00000669,0
2,CONTENT_00000670,0
4,CONTENT_00000670,0
3,CONTENT_00000671,0
10,CONTENT_00000672,0
4,CONTENT_00000672,0
4,CONTENT_00000673,0
3,CONTENT_00000673,0
8,CONTENT_00000673,0
8,CONTENT_00000674,0
2,CONTENT_00000674,0
8,CONTENT_00000675,0
3,CONTENT_00000676,0
2,CONTENT_00000676,0
6,CONTENT_00000676,0
6,CONTENT_00000677,0
10,CONTENT_00000678,0
8,CONTENT_00000678,0
6,CONTENT_00000678,0
2,CONTENT_00000679,0
7,CONTENT_00000680,0
2,CONTENT_00000681,0
7,CONTENT_00000682,0
8,CONTENT_00000682,0
5,CONTENT_00000683,0
9,CONTENT_00000683,0
5,CONTENT_00000684,0
9,CONTENT_00000685,0
4,CONTENT_00000685,0
1,CONTENT_00000686,0
5,CONTENT_00000687,0
6,CONTENT_00000688,0
10,CONTENT_00000689,0
7,CONTENT_00000690,0
4,CONTENT_00000691,0
7,CONTENT_00000691,0
10,CONTENT_00000691,0
7,CONTENT_00000692,0
6,CONTENT_00000692,0
3,CONTENT_00000693,0
4,CONTENT_00000693,0
8,CONTENT_00000694,0
6,CONTENT_00000694,0
10,CONTENT_00000694,0
5,CONTENT_00000695,0
10,CONTENT_00000695,0
9,CONTENT_00000696,0
4,CONTENT_00000696,0
8,CONTENT_00000696,0
6,CONTENT_00000697,0
2,CONTENT_00000697,0
3,CONTENT_00000698,0
8,CONTENT_00000699,0
3,CONTENT_00000699,0
7,CONTENT_00000699,0
5,CONTENT_00000700,0
6,CONTENT_00000701,0
5,CONTENT_00000702,0
6,CONTENT_00000702,0
4,CONTENT_00000703,0
10,CONTENT_00000704,0
7,CONTENT_00000704,0
4,CONTENT_00000704,0
9,CONTENT_00000705,0
6,CONTENT_00000705,0
8,CONTENT_00000705,0
6,CONTENT_00000706,0
3,CONTENT_00000706,0
10,CONTENT_00000707,0
9,CONTENT_00000708,0
2,CONTENT_00000708,0
7,CONTENT_00000709,0
10,CONTENT_00000709,0
4,CONTENT_00000710,0
4,CONTENT_00000711,0
6,CONTENT_00000712,0
3,CONTENT_00000712,0
3,CONTENT_00000713,0
1,CONTENT_00000713,0
9,CONTENT_00000714,0
7,CONTENT_00000715,0
5,CONTENT_00000716,0
2,CONTENT_00000716,0
1,CONTENT_00000717,0
9,CONTENT_00000717,0
8,CONTENT_00000717,0
4,CONTENT_00000718,0
6,CONTENT_00000718,0
9,CONTENT_00000718,0
3,CONTENT_00000719,0
9,CONTENT_00000719,0
7,CONTENT_00000720,0
3,CONTENT_00000721,0
5,CONTENT_00000721,0
1,CONTENT_00000722,0
5,CONTENT_00000723,0
6,CONTENT_00000724,0
1,CONTENT_00000724,0
7,CONTENT_00000724,0
9,CONTENT_00000725,0
1,CONTENT_00000725,0
5,CONTENT_00000726,0
9,CONTENT_00000726,0
3,CONTENT_00000727,0
5,CONTENT_00000727,0
4,CONTENT_00000728,0
10,CONTENT_00000728,0
8,CONTENT_00000728,0
6,CONTENT_00000729,0
5,CONTENT_00000729,0
3,CONTENT_00000730,0
5,CONTENT_00000731,0
2,CONTENT_00000731,0
10,CONTENT_00000732,0
9,CONTENT_00000733,0
2,CONTENT_00000733,0
6,CONTENT_00000734,0
3,CONTENT_00000734,0
2,CONTENT_00000734,0
10,CONTENT_00000735,0
7,CONTENT_00000736,0
9,CONTENT_00000737,0
6,CONTENT_00000737,0
4,CONTENT_00000737,0
3,CONTENT_00000738,0
8,CONTENT_00000739,0
7,CONTENT_00000739,0
10,CONTENT_00000739,0
7,CONTENT_00000740,0
1,CONTENT_00000741,0
8,CONTENT_00000741,0
8,CONTENT_00000742,0
5,CONTENT_00000742,0
1,CONTENT_00000742,0
10,CONTENT_00000743,0
3,CONTENT_00000743,0
5,CONTENT_00000743,0
7,CONTENT_00000744,0
9,CONTENT_00000745,0
6,CONTENT_00000746,0
7,CONTENT_00000747,0
10,CONTENT_00000747,0
6,CONTENT_00000748,0
7,CONTENT_00000748,0
9,CONTENT_00000749,0
2,CONTENT_00000749,0
7,CONTENT_00000750,0
6,CONTENT_00000750,0
9,CONTENT_00000750,0
8,CONTENT_00000751,0
6,CONTENT_00000751,0
6,CONTENT_00000752,0
10,CONTENT_00000752,0
7,CONTENT_00000752,0
4,CONTENT_00000753,0
6,CONTENT_00000754,0
9,CONTENT_00000754,0
10,CONTENT_00000755,0
2,CONTENT_00000756,0
9,CONTENT_00000756,0
10,CONTENT_00000756,0
10,CONTENT_00000757,0
2,CONTENT_00000757,0
9,CONTENT_00000758,0
3,CONTENT_00000758,0
5,CONTENT_00000758,0
8,CONTENT_00000759,0
6,CONTENT_00000760,0
5,CONTENT_00000760,0
5,CONTENT_00000761,0
8,CONTENT_00000761,0
2,CONTENT_00000762,0
7,CONTENT_00000762,0
8,CONTENT_00000763,0
3,CONTENT_00000763,0
4,CONTENT_00000764,0
7,CONTENT_00000765,0
1,CONTENT_00000765,0
6,CONTENT_00000765,0
7,CONTENT_00000766,0
3,CONTENT_00000766,0
5,CONTENT_00000766,0
1,CONTENT_00000767,0
2,CONTENT_00000767,0
5,CONTENT_00000767,0
3,CONTENT_00000768,0
4,CONTENT_00000768,0
8,CONTENT_00000768,0
10,CONTENT_00000769,0
3,CONTENT_00000769,0
4,CONTENT_00000769,0
1,CONTENT_00000770,0
8,CONTENT_00000770,0
9,CONTENT_00000770,0
3,CONTENT_00000771,0
1,CONTENT_00000771,0
2,CONTENT_00000771,0
7,CONTENT_00000772,0
8,CONTENT_00000773,0
6,CONTENT_00000773,0
2,CONTENT_00000773,0
5,CONTENT_00000774,0
6,CONTENT_00000774,0
7,CONTENT_00000775,0
5,CONTENT_00000775,0
4,CONTENT_00000775,0
2,CONTENT_00000776,0
1,CONTENT_00000777,0
7,CONTENT_00000778,0
1,CONTENT_00000778,0
8,CONTENT_00000778,0
5,CONTENT_00000779,0
2,CONTENT_00000779,0
9,CONTENT_00000780,0
10,CONTENT_00000781,0
2,CONTENT_00000781,0
8,CONTENT_00000781,0
6,CONTENT_00000782,0
2,CONTENT_00000783,0
6,CONTENT_00000783,0
3,CONTENT_00000783,0
10,CONTENT_00000784,0
6,CONTENT_00000785,0
10,CONTENT_00000786,0
6,CONTENT_00000786,0
1,CONTENT_00000787,0
5,CONTENT_00000788,0
9,CONTENT_00000788,0
6,CONTENT_00000788,0
6,CONTENT_00000789,0
5,CONTENT_00000790,0
10,CONTENT_00000790,0
3,CONTENT_00000790,0
5,CONTENT_00000791,0
4,CONTENT_00000792,0
6,CONTENT_00000792,0
7,CONTENT_00000792,0
8,CONTENT_00000793,0
7,CONTENT_00000793,0
8,CONTENT_00000794,0
5,CONTENT_00000794,0
10,CONTENT_00000794,0
2,CONTENT_00000795,0
1,CONTENT_00000795,0
8,CONTENT_00000796,0
5,CONTENT_00000796,0
2,CONTENT_00000796,0
8,CONTENT_00000797,0
7,CONTENT_00000798,0
9,CONTENT_00000798,0
2,CONTENT_00000799,0
6,CONTENT_00000799,0
10,CONTENT_00000800,0
5,CONTENT_00000800,0
10,CONTENT_00000801,0
5,CONTENT_00000801,0
10,CONTENT_00000802,0
8,CONTENT_00000803,0
7,CONTENT_00000804,0
1,CONTENT_00000804,0
2,CONTENT_00000804,0
6,CONTENT_00000805,0
5,CONTENT_00000805,0
4,CONTENT_00000805,0
1,CONTENT_00000806,0
8,CONTENT_00000806,0
10,CONTENT_00000806,0
9,CONTENT_00000807,0
5,CONTENT_00000807,0
3,CONTENT_00000807,0
1,CONTENT_00000808,0
3,CONTENT_00000808,0
5,CONTENT_00000809,0
4,CONTENT_00000810,0
8,CONTENT_00000811,0
4,CONTENT_00000811,0
9,CONTENT_00000811,0
10,CONTENT_00000812,0
10,CONTENT_00000813,0
1,CONTENT_00000813,0
9,CONTENT_00000813,0
5,CONTENT_00000814,0
3,CONTENT_00000814,0
2,CONTENT_00000814,0
5,CONTENT_00000815,0
8,CONTENT_00000815,0
10,CONTENT_00000815,0
4,CONTENT_00000816,0
10,CONTENT_00000816,0
7,CONTENT_00000816,0
4,CONTENT_00000817,0
2,CONTENT_00000817,0
8,CONTENT_00000817,0
3,CONTENT_00000818,0
8,CONTENT_00000818,0
9,CONTENT_00000818,0
1,CONTENT_00000819,0
4,CONTENT_00000819,0
2,CONTENT_00000819,0
2,CONTENT_00000820,0
1,CONTENT_00000820,0
6,CONTENT_00000821,0
4,CONTENT_00000821,0
1,CONTENT_00000821,0
10,CONTENT_00000822,0
6,CONTENT_00000822,0
3,CONTENT_00000823,0
5,CONTENT_00000823,0
8,CONTENT_00000823,0
7,CONTENT_00000824,0
2,CONTENT_00000824,0
1,CONTENT_00000824,0
9,CONTENT_00000825,0
5,CONTENT_00000825,0
2,CONTENT_00000825,0
6,CONTENT_00000826,0
3,CONTENT_00000826,0
9,CONTENT_00000826,0
9,CONTENT_00000827,0
6,CONTENT_00000827,0
1,CONTENT_00000827,0
10,CONTENT_00000828,0
6,CONTENT_00000829,0
3,CONTENT_00000829,0
5,CONTENT_00000829,0
3,CONTENT_00000830,0
6,CONTENT_00000830,0
8,CONTENT_00000831,0
2,CONTENT_00000831,0
6,CONTENT_00000832,0
10,CONTENT_00000832,0
6,CONTENT_00000833,0
10,CONTENT_00000834,0
4,CONTENT_00000834,0
8,CONTENT_00000834,0
10,CONTENT_00000835,0
8,CONTENT_00000835,0
7,CONTENT_00000835,0
8,CONTENT_00000836,0
5,CONTENT_00000836,0
6,CONTENT_00000836,0
3,CONTENT_00000837,0
10,CONTENT_00000837,0
1,CONTENT_00000838,0
5,CONTENT_00000838,0
7,CONTENT_00000838,0
9,CONTENT_00000839,0
8,CONTENT_00000840,0
6,CONTENT_00000840,0
3,CONTENT_00000841,0
5,CONTENT_00000841,0
8,CONTENT_00000842,0
2,CONTENT_00000842,0
1,CONTENT_00000843,0
3,CONTENT_00000843,0
9,CONTENT_00000843,0
3,CONTENT_00000844,0
4,CONTENT_00000844,0
7,CONTENT_00000844,0
3,CONTENT_00000845,0
8,CONTENT_00000845,0
10,CONTENT_00000845,0
9,CONTENT_00000846,0
7,CONTENT_00000846,0
6,CONTENT_00000847,0
5,CONTENT_00000847,0
9,CONTENT_00000847,0
8,CONTENT_00000848,0
10,CONTENT_00000848,0
5,CONTENT_00000848,0
5,CONTENT_00000849,0
7,CONTENT_00000849,0
6,CONTENT_00000849,0
2,CONTENT_00000850,0
1,CONTENT_00000851,0
5,CONTENT_00000851,0
2,CONTENT_00000851,0
2,CONTENT_00000852,0
6,CONTENT_00000852,0
8,CONTENT_00000853,0
4,CONTENT_00000853,0
5,CONTENT_00000854,0
3,CONTENT_00000854,0
8,CONTENT_00000855,0
6,CONTENT_00000855,0
9,CONTENT_00000855,0
6,CONTENT_00000856,0
5,CONTENT_00000856,0
1,CONTENT_00000857,0
9,CONTENT_00000857,0
8,CONTENT_00000857,0
1,CONTENT_00000858,0
10,CONTENT_00000858,0
4,CONTENT_00000858,0
9,CONTENT_00000859,0
7,CONTENT_00000859,0
4,CONTENT_00000860,0
4,CONTENT_00000861,0
2,CONTENT_00000861,0
4,CONTENT_00000862,0
9,CONTENT_00000862,0
1,CONTENT_00000862,0
2,CONTENT_00000863,0
9,CONTENT_00000863,0
4,CONTENT_00000863,0
1,CONTENT_00000864,0
4,CONTENT_00000864,0
8,CONTENT_00000864,0
9,CONTENT_00000865,0
9,CONTENT_00000866,0
3,CONTENT_00000866,0
2,CONTENT_00000867,0
5,CONTENT_00000868,0
5,CONTENT_00000869,0
10,CONTENT_00000869,0
7,CONTENT_00000870,0
3,CONTENT_00000870,0
2,CONTENT_00000870,0
10,CONTENT_00000871,0
4,CONTENT_00000871,0
7,CONTENT_00000871,0
5,CONTENT_00000872,0
10,CONTENT_00000873,0
4,CONTENT_00000873,0
1,CONTENT_00000873,0
5,CONTENT_00000874,0
7,CONTENT_00000874,0
3,CONTENT_00000874,0
1,CONTENT_00000875,0
5,CONTENT_00000875,0
2,CONTENT_00000875,0
6,CONTENT_00000876,0
6,CONTENT_00000877,0
4,CONTENT_00000878,0
7,CONTENT_00000878,0
5,CONTENT_00000878,0
1,CONTENT_00000879,0
10,CONTENT_00000880,0
7,CONTENT_00000881,0
5,CONTENT_00000881,0
6,CONTENT_00000882,0
1,CONTENT_00000882,0
8,CONTENT_00000882,0
6,CONTENT_00000883,0
9,CONTENT_00000883,0
7,CONTENT_00000884,0
4,CONTENT_00000884,0
10,CONTENT_00000884,0
5,CONTENT_00000885,0
3,CONTENT_00000885,0
6,CONTENT_00000885,0
7,CONTENT_00000886,0
8,CONTENT_00000886,0
2,CONTENT_00000886,0
8,CONTENT_00000887,0
5,CONTENT_00000887,0
7,CONTENT_00000888,0
10,CONTENT_00000888,0
8,CONTENT_00000889,0
9,CONTENT_00000890,0
7,CONTENT_00000890,0
3,CONTENT_00000890,0
7,CONTENT_00000891,0
3,CONTENT_00000891,0
1,CONTENT_00000892,0
6,CONTENT_00000892,0
7,CONTENT_00000893,0
10,CONTENT_00000893,0
5,CONTENT_00000894,0
7,CONTENT_00000895,0
2,CONTENT_00000895,0
10,CONTENT_00000896,0
8,CONTENT_00000896,0
3,CONTENT_00000897,0
4,CONTENT_00000898,0
10,CONTENT_00000898,0
3,CONTENT_00000898,0
8,CONTENT_00000899,0
9,CONTENT_00000899,0
7,CONTENT_00000899,0
8,CONTENT_00000900,0
6,CONTENT_00000901,0
5,CONTENT_00000901,0
3,CONTENT_00000902,0
6,CONTENT_00000902,0
8,CONTENT_00000903,0
1,CONTENT_00000903,0
2,CONTENT_00000903,0
7,CONTENT_00000904,0
9,CONTENT_00000904,0
2,CONTENT_00000905,0
2,CONTENT_00000906,0
9,CONTENT_00000906,0
8,CONTENT_00000906,0
10,CONTENT_00000907,0
4,CONTENT_00000908,0
5,CONTENT_00000908,0
1,CONTENT_00000909,0
8,CONTENT_00000909,0
10,CONTENT_00000910,0
5,CONTENT_00000911,0
4,CONTENT_00000912,0
1,CONTENT_00000912,0
2,CONTENT_00000912,0
8,CONTENT_00000913,0
1,CONTENT_00000914,0
6,CONTENT_00000914,0
3,CONTENT_00000914,0
2,CONTENT_00000915,0
9,CONTENT_00000915,0
1,CONTENT_00000916,0
9,CONTENT_00000916,0
10,CONTENT_00000917,0
2,CONTENT_00000917,0
6,CONTENT_00000918,0
2,CONTENT_00000918,0
10,CONTENT_00000918,0
7,CONTENT_00000919,0
10,CONTENT_00000919,0
10,CONTENT_00000920,0
5,CONTENT_00000920,0
3,CONTENT_00000920,0
4,CONTENT_00000921,0
7,CONTENT_00000921,0
5,CONTENT_00000922,0
10,CONTENT_00000923,0
1,CONTENT_00000923,0
8,CONTENT_00000923,0
9,CONTENT_00000924,0
8,CONTENT_00000924,0
6,CONTENT_00000924,0
10,CONTENT_00000925,0
6,CONTENT_00000926,0
10,CONTENT_00000927,0
9,CONTENT_00000927,0
10,CONTENT_00000928,0
7,CONTENT_00000929,0
9,CONTENT_00000929,0
2,CONTENT_00000930,0
8,CONTENT_00000931,0
9,CONTENT_00000931,0
6,CONTENT_00000931,0
2,CONTENT_00000932,0
1,CONTENT_00000932,0
8,CONTENT_00000932,0
2,CONTENT_00000933,0
8,CONTENT_00000933,0
7,CONTENT_00000934,0
6,CONTENT_00000935,0
5,CONTENT_00000935,0
5,CONTENT_00000936,0
9,CONTENT_00000937,0
2,CONTENT_00000937,0
3,CONTENT_00000937,0
3,CONTENT_00000938,0
7,CONTENT_00000939,0
6,CONTENT_00000939,0
9,CONTENT_00000939,0
9,CONTENT_00000940,0
2,CONTENT_00000940,0
7,CONTENT_00000941,0
2,CONTENT_00000941,0
3,CONTENT_00000941,0
8,CONTENT_00000942,0
6,CONTENT_00000942,0
4,CONTENT_00000943,0
5,CONTENT_00000944,0
10,CONTENT_00000945,0
8,CONTENT_00000946,0
10,CONTENT_00000947,0
5,CONTENT_00000948,0
9,CONTENT_00000948,0
4,CONTENT_00000948,0
8,CONTENT_00000949,0
1,CONTENT_00000950,0
9,CONTENT_00000951,0
5,CONTENT_00000951,0
2,CONTENT_00000951,0
4,CONTENT_00000952,0
5,CONTENT_00000952,0
10,CONTENT_00000952,0
2,CONTENT_00000953,0
6,CONTENT_00000953,0
9,CONTENT_00000953,0
6,CONTENT_00000954,0
10,CONTENT_00000955,0
9,CONTENT_00000955,0
5,CONTENT_00000956,0
7,CONTENT_00000957,0
6,CONTENT_00000958,0
3,CONTENT_00000958,0
5,CONTENT_00000959,0
6,CONTENT_00000959,0
2,CONTENT_00000960,0
2,CONTENT_00000961,0
3,CONTENT_00000961,0
5,CONTENT_00000961,0
6,CONTENT_00000962,0
10,CONTENT_00000963,0
1,CONTENT_00000963,0
2,CONTENT_00000963,0
2,CONTENT_00000964,0
8,CONTENT_00000964,0
5,CONTENT_00000964,0
7,CONTENT_00000965,0
1,CONTENT_00000965,0
1,CONTENT_00000966,0
6,CONTENT_00000966,0
6,CONTENT_00000967,0
9,CONTENT_00000967,0
3,CONTENT_00000967,0
8,CONTENT_00000968,0
4,CONTENT_00000968,0
1,CONTENT_00000968,0
4,CONTENT_00000969,0
10,CONTENT_00000969,0
2,CONTENT_00000969,0
7,CONTENT_00000970,0
9,CONTENT_00000971,0
1,CONTENT_00000971,0
7,CONTENT_00000972,0
6,CONTENT_00000972,0
10,CONTENT_00000972,0
5,CONTENT_00000973,0
4,CONTENT_00000974,0
2,CONTENT_00000974,0
8,CONTENT_00000974,0
7,CONTENT_00000975,0
4,CONTENT_00000976,0
2,CONTENT_00000976,0
10,CONTENT_00000976,0
10,CONTENT_00000977,0
1,CONTENT_00000977,0
1,CONTENT_00000978,0
8,CONTENT_00000978,0
2,CONTENT_00000978,0
3,CONTENT_00000979,0
9,CONTENT_00000980,0
8,CONTENT_00000980,0
5,CONTENT_00000981,0
8,CONTENT_00000982,0
10,CONTENT_00000983,0
4,CONTENT_00000984,0
5,CONTENT_00000984,0
9,CONTENT_00000984,0
5,CONTENT_00000985,0
10,CONTENT_00000985,0
3,CONTENT_00000985,0
9,CONTENT_00000986,0
5,CONTENT_00000986,0
8,CONTENT_00000987,0
7,CONTENT_00000987,0
2,CONTENT_00000987,0
6,CONTENT_00000988,0
7,CONTENT_00000988,0
5,CONTENT_00000989,0
3,CONTENT_00000989,0
5,CONTENT_00000990,0
10,CONTENT_00000991,0
4,CONTENT_00000991,0
8,CONTENT_00000991,0
8,CONTENT_00000992,0
3,CONTENT_00000992,0
9,CONTENT_00000992,0
2,CONTENT_00000993,0
10,CONTENT_00000993,0
9,CONTENT_00000993,0
3,CONTENT_00000994,0
9,CONTENT_00000994,0
7,CONTENT_00000995,0
3,CONTENT_00000995,0
