GENRE_ID,CONTENT_CODE,IS_UP_TO_DATE
3,CONTENT_00000509,1
5,CONTENT_00000509,1
2,CONTENT_00000510,1
6,CONTENT_00000510,1
2,CONTENT_00000511,1
9,CONTENT_00000511,1
10,CONTENT_00000511,1
2,CONTENT_00000512,1
5,CONTENT_00000512,1
6,CONTENT_00000512,1
6,CONTENT_00000513,1
2,CONTENT_00000514,1
3,CONTENT_00000514,1
1,CONTENT_00000515,1
1,CONTENT_00000516,1
5,CONTENT_00000516,1
10,CONTENT_00000516,1
6,CONTENT_00000517,1
10,CONTENT_00000517,1
4,CONTENT_00000518,1
5,CONTENT_00000518,1
6,CONTENT_00000518,1
9,CONTENT_00000519,1
3,CONTENT_00000520,1
4,CONTENT_00000520,1
10,CONTENT_00000520,1
5,CONTENT_00000521,1
1,CONTENT_00000522,1
3,CONTENT_00000522,1
5,CONTENT_00000522,1
6,CONTENT_00000523,1
9,CONTENT_00000523,1
10,CONTENT_00000523,1
2,CONTENT_00000524,1
5,CONTENT_00000524,1
9,CONTENT_00000524,1
5,CONTENT_00000525,1
3,CONTENT_00000526,1
6,CONTENT_00000526,1
3,CONTENT_00000527,1
4,CONTENT_00000527,1
9,CONTENT_00000527,1
2,CONTENT_00000528,1
4,CONTENT_00000528,1
9,CONTENT_00000528,1
3,CONTENT_00000529,1
6,CONTENT_00000530,1
7,CONTENT_00000530,1
1,CONTENT_00000531,1
3,CONTENT_00000531,1
8,CONTENT_00000531,1
6,CONTENT_00000532,1
8,CONTENT_00000532,1
9,CONTENT_00000532,1
10,CONTENT_00000533,1
8,CONTENT_00000534,1
1,CONTENT_00000535,1
5,CONTENT_00000535,1
10,CONTENT_00000535,1
8,CONTENT_00000536,1
9,CONTENT_00000536,1
9,CONTENT_00000537,1
8,CONTENT_00000538,1
8,CONTENT_00000539,1
6,CONTENT_00000540,1
1,CONTENT_00000541,1
3,CONTENT_00000541,1
4,CONTENT_00000541,1
1,CONTENT_00000542,1
5,CONTENT_00000543,1
6,CONTENT_00000543,1
8,CONTENT_00000543,1
3,CONTENT_00000544,1
1,CONTENT_00000545,1
7,CONTENT_00000545,1
5,CONTENT_00000546,1
8,CONTENT_00000546,1
4,CONTENT_00000547,1
3,CONTENT_00000548,1
10,CONTENT_00000549,1
5,CONTENT_00000550,1
6,CONTENT_00000550,1
10,CONTENT_00000550,1
8,CONTENT_00000551,1
10,CONTENT_00000551,1
2,CONTENT_00000552,1
1,CONTENT_00000553,1
5,CONTENT_00000553,1
8,CONTENT_00000553,1
5,CONTENT_00000554,1
4,CONTENT_00000555,1
6,CONTENT_00000555,1
9,CONTENT_00000556,1
10,CONTENT_00000556,1
3,CONTENT_00000557,1
4,CONTENT_00000558,1
6,CONTENT_00000558,1
9,CONTENT_00000558,1
3,CONTENT_00000559,1
2,CONTENT_00000560,1
3,CONTENT_00000560,1
4,CONTENT_00000560,1
1,CONTENT_00000561,1
5,CONTENT_00000561,1
6,CONTENT_00000561,1
3,CONTENT_00000562,1
6,CONTENT_00000562,1
9,CONTENT_00000563,1
10,CONTENT_00000563,1
1,CONTENT_00000564,1
8,CONTENT_00000564,1
1,CONTENT_00000565,1
2,CONTENT_00000565,1
3,CONTENT_00000565,1
3,CONTENT_00000566,1
8,CONTENT_00000566,1
7,CONTENT_00000567,1
10,CONTENT_00000567,1
7,CONTENT_00000568,1
2,CONTENT_00000569,1
7,CONTENT_00000569,1
9,CONTENT_00000569,1
6,CONTENT_00000570,1
7,CONTENT_00000570,1
10,CONTENT_00000570,1
7,CONTENT_00000571,1
9,CONTENT_00000571,1
2,CONTENT_00000572,1
5,CONTENT_00000572,1
8,CONTENT_00000572,1
1,CONTENT_00000573,1
7,CONTENT_00000573,1
8,CONTENT_00000573,1
3,CONTENT_00000574,1
4,CONTENT_00000574,1
7,CONTENT_00000574,1
4,CONTENT_00000575,1
8,CONTENT_00000575,1
2,CONTENT_00000576,1
4,CONTENT_00000576,1
6,CONTENT_00000576,1
4,CONTENT_00000577,1
5,CONTENT_00000577,1
7,CONTENT_00000577,1
5,CONTENT_00000578,1
7,CONTENT_00000578,1
3,CONTENT_00000579,1
3,CONTENT_00000580,1
7,CONTENT_00000580,1
4,CONTENT_00000581,1
5,CONTENT_00000581,1
3,CONTENT_00000582,1
4,CONTENT_00000582,1
4,CONTENT_00000583,1
10,CONTENT_00000583,1
1,CONTENT_00000584,1
7,CONTENT_00000584,1
2,CONTENT_00000585,1
5,CONTENT_00000585,1
6,CONTENT_00000585,1
5,CONTENT_00000586,1
5,CONTENT_00000587,1
6,CONTENT_00000587,1
4,CONTENT_00000588,1
7,CONTENT_00000588,1
9,CONTENT_00000588,1
1,CONTENT_00000589,1
3,CONTENT_00000589,1
8,CONTENT_00000589,1
2,CONTENT_00000590,1
7,CONTENT_00000590,1
5,CONTENT_00000591,1
4,CONTENT_00000592,1
5,CONTENT_00000592,1
6,CONTENT_00000593,1
7,CONTENT_00000593,1
9,CONTENT_00000593,1
4,CONTENT_00000594,1
9,CONTENT_00000594,1
6,CONTENT_00000595,1
7,CONTENT_00000595,1
3,CONTENT_00000596,1
5,CONTENT_00000596,1
8,CONTENT_00000597,1
3,CONTENT_00000598,1
10,CONTENT_00000598,1
1,CONTENT_00000599,1
2,CONTENT_00000599,1
7,CONTENT_00000599,1
4,CONTENT_00000600,1
8,CONTENT_00000600,1
9,CONTENT_00000600,1
7,CONTENT_00000601,1
9,CONTENT_00000602,1
10,CONTENT_00000602,1
1,CONTENT_00000603,1
5,CONTENT_00000603,1
1,CONTENT_00000604,1
4,CONTENT_00000605,1
5,CONTENT_00000605,1
1,CONTENT_00000606,1
3,CONTENT_00000607,1
8,CONTENT_00000608,1
9,CONTENT_00000608,1
1,CONTENT_00000609,1
3,CONTENT_00000609,1
9,CONTENT_00000609,1
2,CONTENT_00000610,1
6,CONTENT_00000610,1
10,CONTENT_00000610,1
1,CONTENT_00000611,1
7,CONTENT_00000611,1
8,CONTENT_00000611,1
10,CONTENT_00000612,1
7,CONTENT_00000613,1
3,CONTENT_00000614,1
8,CONTENT_00000614,1
5,CONTENT_00000615,1
8,CONTENT_00000615,1
10,CONTENT_00000615,1
1,CONTENT_00000616,1
7,CONTENT_00000616,1
2,CONTENT_00000617,1
4,CONTENT_00000617,1
8,CONTENT_00000617,1
4,CONTENT_00000618,1
3,CONTENT_00000619,1
8,CONTENT_00000619,1
9,CONTENT_00000620,1
2,CONTENT_00000621,1
5,CONTENT_00000621,1
2,CONTENT_00000622,1
4,CONTENT_00000622,1
6,CONTENT_00000622,1
2,CONTENT_00000623,1
10,CONTENT_00000623,1
4,CONTENT_00000624,1
7,CONTENT_00000624,1
8,CONTENT_00000624,1
6,CONTENT_00000625,1
8,CONTENT_00000625,1
10,CONTENT_00000625,1
5,CONTENT_00000626,1
8,CONTENT_00000626,1
5,CONTENT_00000627,1
7,CONTENT_00000627,1
8,CONTENT_00000627,1
6,CONTENT_00000628,1
8,CONTENT_00000628,1
8,CONTENT_00000629,1
7,CONTENT_00000630,1
3,CONTENT_00000631,1
8,CONTENT_00000631,1
1,CONTENT_00000632,1
7,CONTENT_00000632,1
9,CONTENT_00000632,1
8,CONTENT_00000633,1
3,CONTENT_00000634,1
7,CONTENT_00000634,1
9,CONTENT_00000634,1
2,CONTENT_00000635,1
5,CONTENT_00000635,1
6,CONTENT_00000635,1
7,CONTENT_00000636,1
9,CONTENT_00000637,1
2,CONTENT_00000638,1
1,CONTENT_00000639,1
7,CONTENT_00000639,1
5,CONTENT_00000640,1
7,CONTENT_00000640,1
10,CONTENT_00000640,1
1,CONTENT_00000641,1
7,CONTENT_00000641,1
2,CONTENT_00000642,1
5,CONTENT_00000642,1
9,CONTENT_00000642,1
4,CONTENT_00000643,1
6,CONTENT_00000643,1
1,CONTENT_00000644,1
4,CONTENT_00000644,1
2,CONTENT_00000645,1
6,CONTENT_00000645,1
9,CONTENT_00000645,1
2,CONTENT_00000646,1
7,CONTENT_00000646,1
1,CONTENT_00000647,1
7,CONTENT_00000647,1
10,CONTENT_00000647,1
2,CONTENT_00000648,1
7,CONTENT_00000648,1
1,CONTENT_00000649,1
3,CONTENT_00000649,1
6,CONTENT_00000649,1
1,CONTENT_00000650,1
5,CONTENT_00000650,1
3,CONTENT_00000651,1
5,CONTENT_00000651,1
10,CONTENT_00000651,1
10,CONTENT_00000652,1
7,CONTENT_00000653,1
10,CONTENT_00000653,1
8,CONTENT_00000654,1
6,CONTENT_00000655,1
9,CONTENT_00000655,1
7,CONTENT_00000656,1
9,CONTENT_00000656,1
2,CONTENT_00000657,1
6,CONTENT_00000657,1
2,CONTENT_00000658,1
5,CONTENT_00000658,1
8,CONTENT_00000658,1
1,CONTENT_00000659,1
4,CONTENT_00000659,1
8,CONTENT_00000659,1
1,CONTENT_00000660,1
3,CONTENT_00000660,1
6,CONTENT_00000660,1
6,CONTENT_00000661,1
7,CONTENT_00000661,1
10,CONTENT_00000661,1
3,CONTENT_00000662,1
4,CONTENT_00000662,1
7,CONTENT_00000663,1
2,CONTENT_00000664,1
3,CONTENT_00000664,1
8,CONTENT_00000664,1
1,CONTENT_00000665,1
2,CONTENT_00000665,1
6,CONTENT_00000666,1
10,CONTENT_00000666,1
8,CONTENT_00000667,1
10,CONTENT_00000667,1
1,CONTENT_00000668,1
7,CONTENT_00000669,1
8,CONTENT_00000669,1
1,CONTENT_00000670,1
2,CONTENT_00000670,1
8,CONTENT_00000670,1
4,CONTENT_00000671,1
6,CONTENT_00000672,1
9,CONTENT_00000672,1
6,CONTENT_00000673,1
1,CONTENT_00000674,1
5,CONTENT_00000674,1
10,CONTENT_00000675,1
6,CONTENT_00000676,1
8,CONTENT_00000676,1
2,CONTENT_00000677,1
3,CONTENT_00000677,1
9,CONTENT_00000677,1
5,CONTENT_00000678,1
6,CONTENT_00000679,1
10,CONTENT_00000679,1
9,CONTENT_00000680,1
2,CONTENT_00000681,1
8,CONTENT_00000681,1
9,CONTENT_00000681,1
3,CONTENT_00000682,1
5,CONTENT_00000682,1
8,CONTENT_00000682,1
5,CONTENT_00000683,1
4,CONTENT_00000684,1
5,CONTENT_00000684,1
9,CONTENT_00000684,1
3,CONTENT_00000685,1
6,CONTENT_00000685,1
10,CONTENT_00000685,1
3,CONTENT_00000686,1
9,CONTENT_00000686,1
7,CONTENT_00000687,1
9,CONTENT_00000687,1
10,CONTENT_00000687,1
4,CONTENT_00000688,1
6,CONTENT_00000688,1
9,CONTENT_00000688,1
8,CONTENT_00000689,1
9,CONTENT_00000689,1
10,CONTENT_00000689,1
9,CONTENT_00000690,1
6,CONTENT_00000691,1
5,CONTENT_00000692,1
8,CONTENT_00000692,1
2,CONTENT_00000693,1
7,CONTENT_00000694,1
9,CONTENT_00000695,1
4,CONTENT_00000696,1
1,CONTENT_00000697,1
2,CONTENT_00000697,1
6,CONTENT_00000698,1
2,CONTENT_00000699,1
4,CONTENT_00000699,1
5,CONTENT_00000699,1
3,CONTENT_00000700,1
5,CONTENT_00000700,1
2,CONTENT_00000701,1
4,CONTENT_00000701,1
10,CONTENT_00000701,1
5,CONTENT_00000702,1
2,CONTENT_00000703,1
5,CONTENT_00000703,1
4,CONTENT_00000704,1
5,CONTENT_00000704,1
8,CONTENT_00000704,1
1,CONTENT_00000705,1
3,CONTENT_00000706,1
1,CONTENT_00000707,1
3,CONTENT_00000707,1
2,CONTENT_00000708,1
7,CONTENT_00000708,1
4,CONTENT_00000709,1
8,CONTENT_00000709,1
9,CONTENT_00000709,1
4,CONTENT_00000710,1
8,CONTENT_00000710,1
9,CONTENT_00000711,1
10,CONTENT_00000711,1
2,CONTENT_00000712,1
3,CONTENT_00000713,1
5,CONTENT_00000713,1
4,CONTENT_00000714,1
6,CONTENT_00000715,1
7,CONTENT_00000715,1
6,CONTENT_00000716,1
8,CONTENT_00000716,1
4,CONTENT_00000717,1
8,CONTENT_00000718,1
5,CONTENT_00000719,1
6,CONTENT_00000719,1
2,CONTENT_00000720,1
6,CONTENT_00000721,1
8,CONTENT_00000721,1
9,CONTENT_00000721,1
10,CONTENT_00000722,1
3,CONTENT_00000723,1
9,CONTENT_00000723,1
5,CONTENT_00000724,1
6,CONTENT_00000724,1
9,CONTENT_00000725,1
3,CONTENT_00000726,1
4,CONTENT_00000726,1
7,CONTENT_00000726,1
5,CONTENT_00000727,1
6,CONTENT_00000727,1
8,CONTENT_00000727,1
3,CONTENT_00000728,1
8,CONTENT_00000728,1
5,CONTENT_00000729,1
8,CONTENT_00000729,1
2,CONTENT_00000730,1
7,CONTENT_00000731,1
8,CONTENT_00000731,1
10,CONTENT_00000731,1
9,CONTENT_00000732,1
10,CONTENT_00000732,1
7,CONTENT_00000733,1
10,CONTENT_00000733,1
4,CONTENT_00000734,1
9,CONTENT_00000734,1
3,CONTENT_00000735,1
9,CONTENT_00000735,1
7,CONTENT_00000736,1
8,CONTENT_00000736,1
10,CONTENT_00000736,1
7,CONTENT_00000737,1
9,CONTENT_00000737,1
10,CONTENT_00000737,1
5,CONTENT_00000738,1
3,CONTENT_00000739,1
5,CONTENT_00000739,1
7,CONTENT_00000739,1
2,CONTENT_00000740,1
10,CONTENT_00000740,1
3,CONTENT_00000741,1
8,CONTENT_00000741,1
10,CONTENT_00000741,1
4,CONTENT_00000742,1
5,CONTENT_00000742,1
10,CONTENT_00000742,1
2,CONTENT_00000743,1
5,CONTENT_00000743,1
7,CONTENT_00000743,1
2,CONTENT_00000744,1
9,CONTENT_00000744,1
3,CONTENT_00000745,1
3,CONTENT_00000746,1
7,CONTENT_00000746,1
9,CONTENT_00000746,1
6,CONTENT_00000747,1
10,CONTENT_00000748,1
8,CONTENT_00000749,1
8,CONTENT_00000750,1
1,CONTENT_00000751,1
2,CONTENT_00000751,1
6,CONTENT_00000751,1
8,CONTENT_00000752,1
7,CONTENT_00000753,1
9,CONTENT_00000753,1
10,CONTENT_00000753,1
9,CONTENT_00000754,1
4,CONTENT_00000755,1
5,CONTENT_00000755,1
9,CONTENT_00000755,1
2,CONTENT_00000756,1
4,CONTENT_00000757,1
8,CONTENT_00000757,1
9,CONTENT_00000757,1
2,CONTENT_00000758,1
4,CONTENT_00000758,1
2,CONTENT_00000759,1
6,CONTENT_00000759,1
7,CONTENT_00000759,1
5,CONTENT_00000760,1
6,CONTENT_00000761,1
4,CONTENT_00000762,1
6,CONTENT_00000762,1
8,CONTENT_00000762,1
10,CONTENT_00000763,1
1,CONTENT_00000764,1
3,CONTENT_00000764,1
9,CONTENT_00000764,1
2,CONTENT_00000765,1
4,CONTENT_00000765,1
9,CONTENT_00000765,1
4,CONTENT_00000766,1
7,CONTENT_00000766,1
8,CONTENT_00000766,1
1,CONTENT_00000767,1
1,CONTENT_00000768,1
5,CONTENT_00000768,1
2,CONTENT_00000769,1
3,CONTENT_00000769,1
5,CONTENT_00000769,1
8,CONTENT_00000770,1
10,CONTENT_00000770,1
3,CONTENT_00000771,1
10,CONTENT_00000772,1
2,CONTENT_00000773,1
6,CONTENT_00000773,1
2,CONTENT_00000774,1
4,CONTENT_00000774,1
8,CONTENT_00000774,1
4,CONTENT_00000775,1
6,CONTENT_00000775,1
7,CONTENT_00000776,1
1,CONTENT_00000777,1
2,CONTENT_00000778,1
7,CONTENT_00000778,1
1,CONTENT_00000779,1
9,CONTENT_00000779,1
10,CONTENT_00000779,1
2,CONTENT_00000780,1
4,CONTENT_00000780,1
9,CONTENT_00000780,1
1,CONTENT_00000781,1
1,CONTENT_00000782,1
7,CONTENT_00000782,1
10,CONTENT_00000782,1
9,CONTENT_00000783,1
2,CONTENT_00000784,1
4,CONTENT_00000784,1
5,CONTENT_00000784,1
9,CONTENT_00000785,1
1,CONTENT_00000786,1
3,CONTENT_00000786,1
5,CONTENT_00000786,1
7,CONTENT_00000787,1
1,CONTENT_00000788,1
9,CONTENT_00000788,1
10,CONTENT_00000788,1
4,CONTENT_00000789,1
9,CONTENT_00000789,1
4,CONTENT_00000790,1
5,CONTENT_00000790,1
6,CONTENT_00000790,1
2,CONTENT_00000791,1
5,CONTENT_00000791,1
6,CONTENT_00000791,1
4,CONTENT_00000792,1
5,CONTENT_00000793,1
1,CONTENT_00000794,1
7,CONTENT_00000794,1
9,CONTENT_00000794,1
4,CONTENT_00000795,1
6,CONTENT_00000795,1
7,CONTENT_00000795,1
5,CONTENT_00000796,1
3,CONTENT_00000797,1
5,CONTENT_00000797,1
9,CONTENT_00000797,1
1,CONTENT_00000798,1
5,CONTENT_00000798,1
9,CONTENT_00000798,1
5,CONTENT_00000799,1
10,CONTENT_00000799,1
1,CONTENT_00000800,1
9,CONTENT_00000800,1
4,CONTENT_00000801,1
8,CONTENT_00000801,1
4,CONTENT_00000802,1
7,CONTENT_00000802,1
10,CONTENT_00000802,1
7,CONTENT_00000803,1
9,CONTENT_00000803,1
10,CONTENT_00000803,1
1,CONTENT_00000804,1
5,CONTENT_00000804,1
8,CONTENT_00000804,1
7,CONTENT_00000805,1
9,CONTENT_00000806,1
1,CONTENT_00000807,1
3,CONTENT_00000808,1
8,CONTENT_00000808,1
2,CONTENT_00000809,1
6,CONTENT_00000809,1
5,CONTENT_00000810,1
9,CONTENT_00000810,1
5,CONTENT_00000811,1
6,CONTENT_00000811,1
8,CONTENT_00000811,1
1,CONTENT_00000812,1
5,CONTENT_00000812,1
7,CONTENT_00000812,1
3,CONTENT_00000813,1
4,CONTENT_00000813,1
8,CONTENT_00000813,1
2,CONTENT_00000814,1
6,CONTENT_00000814,1
8,CONTENT_00000814,1
6,CONTENT_00000815,1
8,CONTENT_00000815,1
3,CONTENT_00000816,1
4,CONTENT_00000816,1
5,CONTENT_00000817,1
1,CONTENT_00000818,1
9,CONTENT_00000818,1
6,CONTENT_00000819,1
3,CONTENT_00000820,1
5,CONTENT_00000821,1
9,CONTENT_00000821,1
7,CONTENT_00000822,1
9,CONTENT_00000822,1
10,CONTENT_00000822,1
4,CONTENT_00000823,1
1,CONTENT_00000824,1
5,CONTENT_00000824,1
9,CONTENT_00000824,1
2,CONTENT_00000825,1
6,CONTENT_00000825,1
8,CONTENT_00000826,1
9,CONTENT_00000826,1
5,CONTENT_00000827,1
10,CONTENT_00000827,1
8,CONTENT_00000828,1
5,CONTENT_00000829,1
9,CONTENT_00000829,1
1,CONTENT_00000830,1
3,CONTENT_00000830,1
6,CONTENT_00000830,1
7,CONTENT_00000831,1
6,CONTENT_00000832,1
7,CONTENT_00000832,1
9,CONTENT_00000832,1
5,CONTENT_00000833,1
7,CONTENT_00000833,1
6,CONTENT_00000834,1
7,CONTENT_00000834,1
9,CONTENT_00000834,1
1,CONTENT_00000835,1
3,CONTENT_00000835,1
10,CONTENT_00000835,1
2,CONTENT_00000836,1
6,CONTENT_00000836,1
10,CONTENT_00000836,1
8,CONTENT_00000837,1
3,CONTENT_00000838,1
4,CONTENT_00000838,1
5,CONTENT_00000838,1
2,CONTENT_00000839,1
3,CONTENT_00000839,1
9,CONTENT_00000839,1
3,CONTENT_00000840,1
10,CONTENT_00000840,1
4,CONTENT_00000841,1
9,CONTENT_00000841,1
3,CONTENT_00000842,1
6,CONTENT_00000842,1
7,CONTENT_00000842,1
8,CONTENT_00000843,1
3,CONTENT_00000844,1
6,CONTENT_00000844,1
9,CONTENT_00000845,1
4,CONTENT_00000846,1
7,CONTENT_00000846,1
10,CONTENT_00000846,1
3,CONTENT_00000847,1
10,CONTENT_00000847,1
2,CONTENT_00000848,1
4,CONTENT_00000848,1
9,CONTENT_00000848,1
6,CONTENT_00000849,1
3,CONTENT_00000850,1
5,CONTENT_00000850,1
2,CONTENT_00000851,1
3,CONTENT_00000851,1
9,CONTENT_00000851,1
2,CONTENT_00000852,1
5,CONTENT_00000853,1
8,CONTENT_00000854,1
10,CONTENT_00000854,1
7,CONTENT_00000855,1
10,CONTENT_00000855,1
5,CONTENT_00000856,1
8,CONTENT_00000856,1
1,CONTENT_00000857,1
4,CONTENT_00000857,1
9,CONTENT_00000857,1
3,CONTENT_00000858,1
7,CONTENT_00000858,1
8,CONTENT_00000858,1
1,CONTENT_00000859,1
2,CONTENT_00000860,1
9,CONTENT_00000860,1
4,CONTENT_00000861,1
8,CONTENT_00000861,1
10,CONTENT_00000861,1
6,CONTENT_00000862,1
8,CONTENT_00000862,1
10,CONTENT_00000862,1
4,CONTENT_00000863,1
9,CONTENT_00000863,1
6,CONTENT_00000864,1
9,CONTENT_00000864,1
5,CONTENT_00000865,1
7,CONTENT_00000866,1
8,CONTENT_00000866,1
1,CONTENT_00000867,1
3,CONTENT_00000867,1
7,CONTENT_00000867,1
1,CONTENT_00000868,1
9,CONTENT_00000869,1
5,CONTENT_00000870,1
9,CONTENT_00000870,1
4,CONTENT_00000871,1
6,CONTENT_00000871,1
8,CONTENT_00000871,1
1,CONTENT_00000872,1
1,CONTENT_00000873,1
4,CONTENT_00000873,1
7,CONTENT_00000873,1
3,CONTENT_00000874,1
7,CONTENT_00000874,1
1,CONTENT_00000875,1
5,CONTENT_00000875,1
10,CONTENT_00000875,1
4,CONTENT_00000876,1
5,CONTENT_00000876,1
9,CONTENT_00000876,1
1,CONTENT_00000877,1
10,CONTENT_00000877,1
2,CONTENT_00000878,1
4,CONTENT_00000878,1
8,CONTENT_00000878,1
10,CONTENT_00000879,1
1,CONTENT_00000880,1
5,CONTENT_00000880,1
10,CONTENT_00000880,1
7,CONTENT_00000881,1
2,CONTENT_00000882,1
4,CONTENT_00000882,1
6,CONTENT_00000882,1
3,CONTENT_00000883,1
7,CONTENT_00000883,1
8,CONTENT_00000883,1
3,CONTENT_00000884,1
8,CONTENT_00000884,1
9,CONTENT_00000884,1
5,CONTENT_00000885,1
6,CONTENT_00000885,1
6,CONTENT_00000886,1
10,CONTENT_00000886,1
1,CONTENT_00000887,1
9,CONTENT_00000887,1
3,CONTENT_00000888,1
5,CONTENT_00000888,1
6,CONTENT_00000888,1
1,CONTENT_00000889,1
4,CONTENT_00000889,1
6,CONTENT_00000890,1
8,CONTENT_00000890,1
6,CONTENT_00000891,1
10,CONTENT_00000892,1
1,CONTENT_00000893,1
6,CONTENT_00000894,1
10,CONTENT_00000894,1
1,CONTENT_00000895,1
7,CONTENT_00000895,1
6,CONTENT_00000896,1
1,CONTENT_00000897,1
4,CONTENT_00000897,1
5,CONTENT_00000898,1
2,CONTENT_00000899,1
6,CONTENT_00000899,1
10,CONTENT_00000899,1
1,CONTENT_00000900,1
8,CONTENT_00000900,1
6,CONTENT_00000901,1
10,CONTENT_00000901,1
3,CONTENT_00000902,1
6,CONTENT_00000902,1
7,CONTENT_00000902,1
1,CONTENT_00000903,1
2,CONTENT_00000903,1
10,CONTENT_00000903,1
3,CONTENT_00000904,1
6,CONTENT_00000904,1
4,CONTENT_00000905,1
8,CONTENT_00000905,1
1,CONTENT_00000906,1
2,CONTENT_00000906,1
10,CONTENT_00000906,1
3,CONTENT_00000907,1
4,CONTENT_00000907,1
9,CONTENT_00000907,1
10,CONTENT_00000908,1
9,CONTENT_00000909,1
4,CONTENT_00000910,1
8,CONTENT_00000910,1
2,CONTENT_00000911,1
3,CONTENT_00000911,1
9,CONTENT_00000911,1
4,CONTENT_00000912,1
3,CONTENT_00000913,1
9,CONTENT_00000913,1
10,CONTENT_00000913,1
4,CONTENT_00000914,1
5,CONTENT_00000914,1
7,CONTENT_00000914,1
4,CONTENT_00000915,1
7,CONTENT_00000915,1
9,CONTENT_00000915,1
9,CONTENT_00000916,1
3,CONTENT_00000917,1
1,CONTENT_00000918,1
1,CONTENT_00000919,1
9,CONTENT_00000919,1
10,CONTENT_00000919,1
3,CONTENT_00000920,1
1,CONTENT_00000921,1
5,CONTENT_00000921,1
4,CONTENT_00000922,1
7,CONTENT_00000922,1
8,CONTENT_00000922,1
3,CONTENT_00000923,1
8,CONTENT_00000924,1
10,CONTENT_00000924,1
10,CONTENT_00000925,1
6,CONTENT_00000926,1
4,CONTENT_00000927,1
6,CONTENT_00000927,1
1,CONTENT_00000928,1
6,CONTENT_00000928,1
9,CONTENT_00000928,1
1,CONTENT_00000929,1
3,CONTENT_00000929,1
1,CONTENT_00000930,1
1,CONTENT_00000931,1
6,CONTENT_00000931,1
9,CONTENT_00000931,1
1,CONTENT_00000932,1
7,CONTENT_00000932,1
8,CONTENT_00000932,1
4,CONTENT_00000933,1
6,CONTENT_00000933,1
1,CONTENT_00000934,1
3,CONTENT_00000934,1
10,CONTENT_00000934,1
2,CONTENT_00000935,1
3,CONTENT_00000935,1
7,CONTENT_00000935,1
3,CONTENT_00000936,1
8,CONTENT_00000936,1
9,CONTENT_00000937,1
4,CONTENT_00000938,1
5,CONTENT_00000939,1
9,CONTENT_00000939,1
10,CONTENT_00000939,1
5,CONTENT_00000940,1
7,CONTENT_00000940,1
2,CONTENT_00000941,1
4,CONTENT_00000941,1
7,CONTENT_00000941,1
6,CONTENT_00000942,1
8,CONTENT_00000943,1
10,CONTENT_00000944,1
4,CONTENT_00000945,1
2,CONTENT_00000946,1
3,CONTENT_00000946,1
5,CONTENT_00000946,1
1,CONTENT_00000947,1
4,CONTENT_00000947,1
10,CONTENT_00000947,1
7,CONTENT_00000948,1
1,CONTENT_00000949,1
7,CONTENT_00000949,1
8,CONTENT_00000950,1
9,CONTENT_00000950,1
9,CONTENT_00000951,1
10,CONTENT_00000951,1
9,CONTENT_00000952,1
5,CONTENT_00000953,1
7,CONTENT_00000953,1
1,CONTENT_00000954,1
2,CONTENT_00000954,1
9,CONTENT_00000955,1
8,CONTENT_00000956,1
10,CONTENT_00000957,1
8,CONTENT_00000958,1
8,CONTENT_00000959,1
4,CONTENT_00000960,1
9,CONTENT_00000960,1
1,CONTENT_00000961,1
3,CONTENT_00000961,1
2,CONTENT_00000962,1
1,CONTENT_00000963,1
2,CONTENT_00000963,1
1,CONTENT_00000964,1
8,CONTENT_00000965,1
9,CONTENT_00000966,1
6,CONTENT_00000967,1
2,CONTENT_00000968,1
9,CONTENT_00000968,1
8,CONTENT_00000969,1
1,CONTENT_00000970,1
3,CONTENT_00000971,1
8,CONTENT_00000972,1
4,CONTENT_00000973,1
6,CONTENT_00000973,1
10,CONTENT_00000973,1
4,CONTENT_00000974,1
7,CONTENT_00000974,1
4,CONTENT_00000975,1
4,CONTENT_00000976,1
10,CONTENT_00000976,1
8,CONTENT_00000977,1
6,CONTENT_00000978,1
10,CONTENT_00000978,1
5,CONTENT_00000979,1
10,CONTENT_00000979,1
1,CONTENT_00000980,1
10,CONTENT_00000980,1
7,CONTENT_00000981,1
10,CONTENT_00000981,1
5,CONTENT_00000982,1
5,CONTENT_00000983,1
6,CONTENT_00000983,1
9,CONTENT_00000983,1
4,CONTENT_00000984,1
1,CONTENT_00000985,1
5,CONTENT_00000985,1
4,CONTENT_00000986,1
9,CONTENT_00000986,1
2,CONTENT_00000987,1
8,CONTENT_00000987,1
10,CONTENT_00000987,1
1,CONTENT_00000988,1
3,CONTENT_00000988,1
6,CONTENT_00000989,1
2,CONTENT_00000990,1
9,CONTENT_00000991,1
10,CONTENT_00000992,1
7,CONTENT_00000993,1
10,CONTENT_00000993,1
8,CONTENT_00000994,1
5,CONTENT_00000995,1
8,CONTENT_00000995,1
1,CONTENT_00000996,1
6,CONTENT_00000996,1
7,CONTENT_00000996,1
6,CONTENT_00000997,1
2,CONTENT_00000998,1
2,CONTENT_00000999,1
3,CONTENT_00000999,1
8,CONTENT_00000999,1
6,CONTENT_00001000,1
8,CONTENT_00001000,1
9,CONTENT_00001000,1
1,CONTENT_00001001,0
2,CONTENT_00001001,0
